SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2024,2024011,1,Alpine,-0.6974387755102042,-0.614469387755102,-0.7079777777777778,-0.6176333333333334,0.5805708333333335,0.4725858333333332,17.0,17.0,17.0,-0.4012291666666667
2024,2024021,1,Alpine,,,,,,,,,,
2024,2024031,1,Alpine,-0.6147604166666667,-0.4723541666666667,-0.5869444444444445,-0.4350444444444444,0.2350911854103343,0.2452583586626139,13.0,13.0,13.0,-0.4947659574468084
2024,2024041,1,Alpine,-1.5394666666666663,-1.327611111111111,-1.5533928571428572,-1.328952380952381,-0.2567111111111109,-0.2759333333333333,13.0,13.0,13.0,-1.411111111111111
2024,2024051,1,Alpine,-0.321525641025641,-0.269025641025641,-0.3198749999999999,-0.263,-0.5035605263157894,-0.55385,17.0,17.0,17.0,-0.0632894736842105
2024,2024061,1,Alpine,-0.3809673913043478,-0.3145326086956522,-0.3879333333333333,-0.3200222222222222,0.058395744680851,0.0836931442080378,13.0,13.0,13.0,-0.3524042553191489
2024,2024071,1,Alpine,-0.788921052631579,-0.6340789473684211,-0.8067222222222222,-0.6432777777777778,0.3951594827586207,0.3241496305418719,17.0,17.0,17.0,-0.587875
2024,2024081,1,Alpine,,,,,,,,,,
2024,2024091,1,Alpine,-0.378122641509434,-0.3340849056603773,-0.4005098039215686,-0.3675098039215686,-0.1288867924528302,-0.2169622641509433,17.0,17.0,17.0,-0.3136792452830189
2024,2024101,1,Alpine,-0.0137666666666666,0.0533916666666666,-0.0081637931034482,0.0613103448275862,-0.1893999999999999,-0.1677833333333333,17.0,17.0,17.0,0.0809333333333333
2024,2024111,1,Alpine,-0.3139527559055118,-0.2482362204724409,-0.3299918032786885,-0.2615819672131148,-0.0982745535714286,-0.0557162698412698,17.0,17.0,17.0,-0.2644285714285714
2024,2024121,1,Alpine,,,,,,,,,,
2024,2024131,1,Alpine,-0.7101123595505618,-0.5655730337078652,-0.6265,-0.54275,0.1066200234192037,0.0115181498829038,13.0,13.0,17.0,-0.6370357142857143
2024,2024141,1,Alpine,-0.2714342105263158,-0.2266447368421053,-0.2806911764705882,-0.2306323529411764,-0.2749736842105263,-0.3033421052631579,13.0,13.0,13.0,-0.1339473684210526
2024,2024151,1,Alpine,-0.4397910447761194,-0.2702014925373134,-0.4306,-0.2557923076923077,-0.5121791044776121,-0.4316567164179104,17.0,17.0,17.0,-0.1837014925373134
2024,2024161,1,Alpine,-0.8405106382978723,-0.7273191489361701,-0.8434777777777778,-0.7252555555555555,0.4135271739130435,0.4690923913043479,17.0,17.0,17.0,-0.6293478260869566
2024,2024171,1,Alpine,-1.1130860215053764,-0.958548387096774,-1.1181739130434782,-0.9619565217391304,-0.8400129509713229,-0.7270851063829787,17.0,17.0,17.0,-0.6975957446808512
2024,2024181,1,Alpine,-0.8279912280701754,-0.669657894736842,-0.7782727272727272,-0.6331636363636364,-0.1168596491228068,-0.1277368421052631,17.0,17.0,13.0,-0.769561403508772
2024,2024191,1,Alpine,-0.5998709677419355,-0.4992150537634408,-0.6151046511627907,-0.5062558139534883,-0.3920555555555556,-0.3786875,17.0,17.0,17.0,-0.4101666666666666
2024,2024201,1,Alpine,-0.6008934426229507,-0.4570163934426229,-0.604593220338983,-0.4558389830508474,-0.1917213114754099,-0.2185245901639344,17.0,17.0,17.0,-0.505032786885246
2024,2024211,1,Alpine,0.5656636363636364,0.5906636363636364,0.5656636363636364,0.5906636363636364,0.2377636363636364,0.2218,13.0,13.0,13.0,0.6845454545454546
2024,2024221,1,Alpine,-0.6284230769230769,-0.5743846153846154,-0.2944375,-0.2944375,0.6721904761904762,0.6052857142857142,equal,equal,17.0,-0.0854999999999999
2024,2024231,1,Alpine,,,,,,,,,,
2024,2024241,1,Alpine,-0.6570666666666667,-0.5419714285714287,-0.6391,-0.5378499999999999,-0.5516132075471698,-0.5222753991291726,17.0,17.0,17.0,-0.3838867924528302
