SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2024,2024011,2,Haas F1 Team,-0.29333,-0.19487,-0.2911630434782609,-0.1902717391304347,0.6611400000000001,0.68374,25.0,25.0,25.0,0.03724
2024,2024021,2,Haas F1 Team,-0.4243372093023256,-0.3687325581395348,-0.4141666666666667,-0.3572380952380952,0.5419285714285713,0.5667608225108224,25.0,25.0,25.0,-0.1470714285714285
2024,2024031,2,Haas F1 Team,-0.5107373737373737,-0.4111717171717172,-0.5438586956521739,-0.4367173913043478,0.0402008163265306,0.0134795918367346,25.0,25.0,25.0,-0.49084
2024,2024041,2,Haas F1 Team,-0.9245494505494506,-0.8252087912087911,-0.8952976190476191,-0.7876785714285713,-0.6812756286266924,-0.7163471953578335,25.0,25.0,25.0,-0.5726818181818183
2024,2024050,2,Haas F1 Team,-0.7167941176470588,-0.6378235294117647,-0.7167941176470588,-0.6378235294117647,-0.5632352941176471,-0.6165882352941177,22.0,22.0,22.0,-0.4351764705882353
2024,2024051,2,Haas F1 Team,-0.8793076923076922,-0.7843589743589744,-0.8957916666666667,-0.8117083333333333,0.7778092105263157,0.6851355263157894,25.0,25.0,25.0,-0.500375
2024,2024060,2,Haas F1 Team,-0.2546333333333333,-0.1711,-0.2546333333333333,-0.1711,-0.5772666666666667,-0.4284666666666667,25.0,25.0,25.0,0.0339999999999999
2024,2024061,2,Haas F1 Team,-0.3982717391304348,-0.3380869565217391,-0.3929555555555555,-0.3314333333333333,0.0909224586288415,0.0985645390070921,25.0,25.0,25.0,-0.3518222222222222
2024,2024071,2,Haas F1 Team,-0.6713275862068965,-0.5303534482758621,-0.6600803571428572,-0.5140714285714286,0.1292068965517241,0.2304999999999999,25.0,22.0,22.0,-0.6067241379310344
2024,2024081,2,Haas F1 Team,,,,,,,,,,
2024,2024091,2,Haas F1 Team,-0.4005247524752475,-0.3354356435643564,-0.3444021739130434,-0.2937934782608695,-0.1113678431372548,-0.0939188235294118,22.0,22.0,22.0,-0.3453921568627451
2024,2024101,2,Haas F1 Team,-0.5041428571428571,-0.4079411764705882,-0.5241454545454546,-0.4200727272727272,-0.8592731638418079,-0.7851805084745762,25.0,25.0,25.0,-0.0781166666666666
